"Harris_1788A.rtf" "Harris_1793.rtf" "placeholder"
"american" 0 0.00617703378837482 0
"amity" 0.00398469875677399 0 0
"amorously" 0 0.00617703378837482 0
"amounted" 0.00398469875677399 0 0
"amour" 0.00398469875677399 0 0
"anec-" 0.00398469875677399 0 0
"anecdotes" 0 0.00617703378837482 0
"angelic" 0 0.00617703378837482 0
"anima-" 0.00398469875677399 0 0
"animation" 0.00398469875677399 0 0
"ankles" 0 0.00617703378837482 0
"ann^s" 0 0.00617703378837482 0
"ann^s-street" 0.00398469875677399 0 0
"anniversary" 0.00398469875677399 0 0
"announced" 0 0.00617703378837482 0
"annuity" 0.00398469875677399 0 0
"another^s" 0.00398469875677399 0 0
"answerable" 0 0.00617703378837482 0
"answers" 0.00398469875677399 0 0
"antago-" 0.00398469875677399 0 0
"anthony" 0 0.00617703378837482 0
"anticipate" 0 0.00617703378837482 0
"apollo" 0 0.00617703378837482 0
"apparently" 0.00398469875677399 0 0
"appas" 0.00398469875677399 0 0
"appealing" 0.00398469875677399 0 0
"appear^d" 0.00398469875677399 0 0
"appearances" 0 0.00617703378837482 0
"appendage" 0 0.00617703378837482 0
"applaud" 0.00398469875677399 0 0
"apple" 0.00398469875677399 0 0
"apple-tree" 0.00398469875677399 0 0
"apples" 0.00398469875677399 0 0
"appli-" 0.00398469875677399 0 0
"applies" 0 0.00617703378837482 0
"apply" 0 0.00617703378837482 0
"appoint" 0.00398469875677399 0 0
"appointed" 0.00398469875677399 0 0
"apprehend" 0 0.00617703378837482 0
"apprenticed" 0.00398469875677399 0 0
"approaches" 0 0.00617703378837482 0
"appropriates" 0.00398469875677399 0 0
"approve" 0.00398469875677399 0 0
"approved" 0.00398469875677399 0 0
"april" 0 0.00617703378837482 0
"april^s" 0.00398469875677399 0 0
"apt" 0 0.00617703378837482 0
"aptness" 0 0.00617703378837482 0
"arbour" 0.00398469875677399 0 0
"arc^d" 0.00398469875677399 0 0
"arcanum" 0 0.00617703378837482 0
"ardent" 0 0.00617703378837482 0
"ardently" 0.00398469875677399 0 0
"aretin" 0.00398469875677399 0 0
"argued" 0 0.00617703378837482 0
"argument" 0 0.00617703378837482 0
"arise" 0.00398469875677399 0 0
"arm^d" 0.00398469875677399 0 0
"armful" 0.00398469875677399 0 0
"armory" 0.00398469875677399 0 0
"armstrong" 0.00398469875677399 0 0
"around" 0.00398469875677399 0 0
"arrested" 0.00398469875677399 0 0
"arrow" 0 0.00617703378837482 0
"article" 0 0.00617703378837482 0
"artist" 0 0.00617703378837482 0
"aside" 0 0.00617703378837482 0
"asked" 0 0.00617703378837482 0
"asks" 0 0.00617703378837482 0
"asleep" 0.00398469875677399 0 0
"aspir^d" 0.00398469875677399 0 0
"assaults" 0 0.00617703378837482 0
"assert" 0.00398469875677399 0 0
"asserted" 0 0.00617703378837482 0
"assiduity" 0.00398469875677399 0 0
"assigned" 0 0.00617703378837482 0
"assists" 0.00398469875677399 0 0
"assume" 0.00398469875677399 0 0
"assuming" 0.00398469875677399 0 0
"athletic" 0.00398469875677399 0 0
"atom" 0.00398469875677399 0 0
"attach-" 0.00398469875677399 0 0
"attaches" 0.00398469875677399 0 0
"attain" 0 0.00617703378837482 0
"attain^d" 0.00398469875677399 0 0
"attainment" 0 0.00617703378837482 0
"attendant" 0 0.00617703378837482 0
"attending" 0.00398469875677399 0 0
"attends" 0 0.00617703378837482 0
"attire" 0.00398469875677399 0 0
"attitude" 0.00398469875677399 0 0
"attitudes" 0 0.00617703378837482 0
"attorney^s" 0 0.00617703378837482 0
"attornies" 0 0.00617703378837482 0
"attract-" 0.00398469875677399 0 0
"attracted" 0.00398469875677399 0 0
"attraction" 0 0.00617703378837482 0
"attractives" 0 0.00617703378837482 0
"au" 0.00398469875677399 0 0
"aunt^s" 0 0.00617703378837482 0
"authority" 0 0.00617703378837482 0
"autumn" 0 0.00617703378837482 0
"avaricious" 0.00398469875677399 0 0
"aversed" 0 0.00617703378837482 0
"aversion" 0 0.00617703378837482 0
"avoids" 0.00398469875677399 0 0
"awakes" 0.00398469875677399 0 0
"awful" 0.00398469875677399 0 0
"awkward" 0.00398469875677399 0 0
"axiom" 0 0.00617703378837482 0
"azure" 0 0.00617703378837482 0
"bachelor" 0 0.00617703378837482 0
"backside" 0 0.00617703378837482 0
"backward" 0.00398469875677399 0 0
"baff-" 0.00398469875677399 0 0
"bagnigge" 0.00398469875677399 0 0
"bagnio" 0 0.00617703378837482 0
"bags" 0.00398469875677399 0 0
"bait" 0.00398469875677399 0 0
"balances" 0.00398469875677399 0 0
"band" 0.00398469875677399 0 0
"bands" 0.00398469875677399 0 0
"baneful" 0 0.00617703378837482 0
"bankers" 0 0.00617703378837482 0
"banner" 0.00398469875677399 0 0
"banners" 0 0.00617703378837482 0
"bar-" 0.00398469875677399 0 0
"bare" 0.00398469875677399 0 0
"barefaced" 0.00398469875677399 0 0
"baronet" 0.00398469875677399 0 0
"barren" 0 0.00617703378837482 0
"barrs" 0.00398469875677399 0 0
"bartholomew" 0 0.00617703378837482 0
"baser" 0.00398469875677399 0 0
"basket" 0.00398469875677399 0 0
"bassia" 0.00398469875677399 0 0
"bathed" 0.00398469875677399 0 0
"bathing" 0.00398469875677399 0 0
"battle" 0 0.00617703378837482 0
"bawdy" 0.00398469875677399 0 0
"bb" 0.00398469875677399 0 0
"beacon" 0.00398469875677399 0 0
"beaten" 0 0.00617703378837482 0
"beau-" 0.00398469875677399 0 0
"beauteous" 0 0.00617703378837482 0
"beautie^s" 0.00398469875677399 0 0
"beauty^s" 0.00398469875677399 0 0
"beaux" 0.00398469875677399 0 0
"beaver" 0.00398469875677399 0 0
"becomes" 0 0.00617703378837482 0
"bed-chamber" 0 0.00617703378837482 0
"bed-room" 0 0.00617703378837482 0
"bedecked" 0.00398469875677399 0 0
"bedews" 0.00398469875677399 0 0
"bee" 0.00398469875677399 0 0
"befriended" 0.00398469875677399 0 0
"beg" 0.00398469875677399 0 0
"begin" 0.00398469875677399 0 0
"begs" 0 0.00617703378837482 0
"beguile" 0 0.00617703378837482 0
"beguiles" 0.00398469875677399 0 0
"beha-" 0.00398469875677399 0 0
"behaving" 0.00398469875677399 0 0
"beholding" 0 0.00617703378837482 0
"bejoux" 0.00398469875677399 0 0
"believes" 0.00398469875677399 0 0
"bell" 0.00398469875677399 0 0
"belle" 0 0.00617703378837482 0
"belt" 0.00398469875677399 0 0
"benefactors" 0 0.00617703378837482 0
"benign" 0.00398469875677399 0 0
"bennett-" 0.00398469875677399 0 0
"bentick" 0.00398469875677399 0 0
"bequeathed" 0 0.00617703378837482 0
"ber" 0.00398469875677399 0 0
"berner-street" 0 0.00617703378837482 0
"berry^d" 0.00398469875677399 0 0
"berwick" 0.00398469875677399 0 0
"beside" 0.00398469875677399 0 0
"besieg^d" 0 0.00617703378837482 0
"besieged" 0 0.00617703378837482 0
"bespangle" 0.00398469875677399 0 0
"betray" 0 0.00617703378837482 0
"betrayed" 0 0.00617703378837482 0
"betrayer" 0 0.00617703378837482 0
"betse" 0.00398469875677399 0 0
"betty" 0 0.00617703378837482 0
"betwiching" 0.00398469875677399 0 0
"bewitch" 0 0.00617703378837482 0
"bewitch-" 0.00398469875677399 0 0
"bi" 0 0.00617703378837482 0
"bidet" 0.00398469875677399 0 0
"bids" 0.00398469875677399 0 0
"bieuseance" 0 0.00617703378837482 0
"bilk" 0.00398469875677399 0 0
"bilked" 0.00398469875677399 0 0
"billingsgate" 0.00398469875677399 0 0
"biography" 0 0.00617703378837482 0
"bird" 0 0.00617703378837482 0
"birds" 0 0.00617703378837482 0
"birmingham" 0.00398469875677399 0 0
"bishopsgate-street" 0.00398469875677399 0 0
"bit" 0.00398469875677399 0 0
"bits" 0 0.00617703378837482 0
"blackguardism" 0.00398469875677399 0 0
"blacksmith" 0 0.00617703378837482 0
"blasphemy" 0 0.00617703378837482 0
"bleed" 0 0.00617703378837482 0
"blemish" 0.00398469875677399 0 0
"bles" 0.00398469875677399 0 0
"bless^d" 0 0.00617703378837482 0
"blinds" 0.00398469875677399 0 0
"bloated" 0 0.00617703378837482 0
"block" 0.00398469875677399 0 0
"bloods" 0 0.00617703378837482 0
"blot" 0.00398469875677399 0 0
"blow" 0 0.00617703378837482 0
"blowing" 0 0.00617703378837482 0
"blushing" 0.00398469875677399 0 0
"boarded" 0.00398469875677399 0 0
"boarding-school" 0 0.00617703378837482 0
"boasted" 0.00398469875677399 0 0
"boatswain" 0 0.00617703378837482 0
"bobs" 0 0.00617703378837482 0
"body^s" 0.00398469875677399 0 0
"boils" 0.00398469875677399 0 0
"bolder" 0.00398469875677399 0 0
"boldly" 0.00398469875677399 0 0
"bolt" 0.00398469875677399 0 0
"bolton" 0.00398469875677399 0 0
"bombarded" 0 0.00617703378837482 0
"bombardment" 0 0.00617703378837482 0
"bor-" 0.00398469875677399 0 0
"border^d" 0.00398469875677399 0 0
"borgia" 0.00398469875677399 0 0
"borrow" 0.00398469875677399 0 0
"bosquet" 0.00398469875677399 0 0
"bouncing" 0 0.00617703378837482 0
"boundage" 0.00398469875677399 0 0
"bouquets" 0 0.00617703378837482 0
"bourhood" 0.00398469875677399 0 0
"bowr^s" 0.00398469875677399 0 0
"boys" 0 0.00617703378837482 0
"bra-" 0.00398469875677399 0 0
"brace" 0 0.00617703378837482 0
"braces" 0.00398469875677399 0 0
"brackets" 0.00398469875677399 0 0
"brake" 0.00398469875677399 0 0
"branch" 0.00398469875677399 0 0
"branching" 0.00398469875677399 0 0
"brandished" 0.00398469875677399 0 0
"braves" 0.00398469875677399 0 0
"breach" 0.00398469875677399 0 0
"break" 0 0.00617703378837482 0
"breakfast" 0.00398469875677399 0 0
"breaks" 0.00398469875677399 0 0
"breasted" 0 0.00617703378837482 0
"breath-" 0.00398469875677399 0 0
"breathe" 0 0.00617703378837482 0
"breathes" 0 0.00617703378837482 0
"breeches" 0 0.00617703378837482 0
"breed" 0 0.00617703378837482 0
"breeding" 0.00398469875677399 0 0
"breeze" 0.00398469875677399 0 0
"brewer" 0.00398469875677399 0 0
"bri-" 0.00398469875677399 0 0
"bridge" 0.00398469875677399 0 0
"bridge-street" 0.00398469875677399 0 0
"bridges" 0 0.00617703378837482 0
"brightest" 0.00398469875677399 0 0
"briskly" 0.00398469875677399 0 0
"british" 0 0.00617703378837482 0
"briton^s" 0 0.00617703378837482 0
"britons" 0.00398469875677399 0 0
"bro" 0 0.00617703378837482 0
"brobdignag" 0.00398469875677399 0 0
"brood" 0.00398469875677399 0 0
"brothers" 0.00398469875677399 0 0
"brow" 0.00398469875677399 0 0
"brushed" 0.00398469875677399 0 0
"brutality" 0.00398469875677399 0 0
"bub" 0.00398469875677399 0 0
"buck" 0.00398469875677399 0 0
"buckle" 0.00398469875677399 0 0
"budding" 0.00398469875677399 0 0
"bulk" 0.00398469875677399 0 0
"bull-and-" 0.00398469875677399 0 0
"bum-" 0.00398469875677399 0 0
"bumper" 0 0.00617703378837482 0
"bundle" 0 0.00617703378837482 0
"buried" 0.00398469875677399 0 0
"burns" 0 0.00617703378837482 0
"burst" 0 0.00617703378837482 0
"bush-fighting" 0 0.00617703378837482 0
"bushes" 0.00398469875677399 0 0
"busily" 0.00398469875677399 0 0
"butcher^s" 0 0.00617703378837482 0
"bye" 0.00398469875677399 0 0
"cable" 0.00398469875677399 0 0
"caesar" 0.00398469875677399 0 0
"calendar" 0 0.00617703378837482 0
"call^d" 0.00398469875677399 0 0
"calling" 0.00398469875677399 0 0
"calmness" 0 0.00617703378837482 0
"calumny" 0 0.00617703378837482 0
"calvanism" 0.00398469875677399 0 0
"cambridge" 0.00398469875677399 0 0
"can-" 0.00398469875677399 0 0
"cankerworms" 0.00398469875677399 0 0
"cantons" 0 0.00617703378837482 0
"capacious" 0.00398469875677399 0 0
"capillary" 0 0.00617703378837482 0
"capital" 0.00398469875677399 0 0
"capitalisation" 0.00398469875677399 0 0
"capitulation" 0 0.00617703378837482 0
"capo" 0.00398469875677399 0 0
"captivated" 0 0.00617703378837482 0
"captivating" 0 0.00617703378837482 0
"carcases" 0 0.00617703378837482 0
"career" 0 0.00617703378837482 0
"carefully" 0.00398469875677399 0 0
"carelessness" 0 0.00617703378837482 0
"cares" 0.00398469875677399 0 0
"carlisle-" 0.00398469875677399 0 0
"carnaby-market" 0.00398469875677399 0 0
"carnal" 0.00398469875677399 0 0
"carnation" 0.00398469875677399 0 0
"carriage" 0.00398469875677399 0 0
"carried" 0.00398469875677399 0 0
"carrots" 0.00398469875677399 0 0
"cart" 0.00398469875677399 0 0
"casionally" 0.00398469875677399 0 0
"castalian" 0.00398469875677399 0 0
"casting" 0 0.00617703378837482 0
"castle-" 0.00398469875677399 0 0
"castle-court" 0.00398469875677399 0 0
"catalogue" 0 0.00617703378837482 0
"catches" 0 0.00617703378837482 0
"cate" 0.00398469875677399 0 0
"cates" 0.00398469875677399 0 0
"catherine-" 0.00398469875677399 0 0
"catherine-street" 0.00398469875677399 0 0
"cations" 0.00398469875677399 0 0
"cato" 0 0.00617703378837482 0
"causing" 0.00398469875677399 0 0
"caution" 0 0.00617703378837482 0
"cavendish" 0 0.00617703378837482 0
"ceas^d" 0.00398469875677399 0 0
"cease" 0.00398469875677399 0 0
"ceases" 0.00398469875677399 0 0
"ced" 0.00398469875677399 0 0
"ceed" 0.00398469875677399 0 0
"ceives" 0.00398469875677399 0 0
"celebrates" 0 0.00617703378837482 0
"celebrity" 0 0.00617703378837482 0
"celestial" 0.00398469875677399 0 0
"celibacy" 0.00398469875677399 0 0
"cell" 0.00398469875677399 0 0
"censed" 0.00398469875677399 0 0
"censured" 0 0.00617703378837482 0
"cent" 0 0.00617703378837482 0
"centinal" 0.00398469875677399 0 0
"centrally" 0.00398469875677399 0 0
"centred" 0.00398469875677399 0 0
"centrical" 0.00398469875677399 0 0
"cept" 0.00398469875677399 0 0
"cer-" 0.00398469875677399 0 0
"cerning" 0.00398469875677399 0 0
"certainty" 0.00398469875677399 0 0
"ceru-" 0.00398469875677399 0 0
"cha-" 0.00398469875677399 0 0
"chagrin" 0 0.00617703378837482 0
"chall" 0 0.00617703378837482 0
"chamber" 0.00398469875677399 0 0
"chambers" 0 0.00617703378837482 0
"chandler" 0.00398469875677399 0 0
"chandler^s" 0 0.00617703378837482 0
"chang^d" 0.00398469875677399 0 0
"changed" 0 0.00617703378837482 0
"chapel" 0.00398469875677399 0 0
"chaque" 0.00398469875677399 0 0
"char" 0 0.00617703378837482 0
"charac-" 0.00398469875677399 0 0
"charge" 0.00398469875677399 0 0
"charitable" 0 0.00617703378837482 0
"charitably" 0.00398469875677399 0 0
"charles" 0.00398469875677399 0 0
"charmant" 0.00398469875677399 0 0
"charmer^s" 0.00398469875677399 0 0
"chastest" 0.00398469875677399 0 0
"chatterer" 0.00398469875677399 0 0
"cheap" 0 0.00617703378837482 0
"cheapness" 0.00398469875677399 0 0
"cheapside" 0.00398469875677399 0 0
"chear-" 0.00398469875677399 0 0
"cheek^s" 0 0.00617703378837482 0
"cheerfulness" 0 0.00617703378837482 0
"cheesemonger^s" 0 0.00617703378837482 0
"chelsea" 0 0.00617703378837482 0
"chemise" 0.00398469875677399 0 0
"chemistry" 0.00398469875677399 0 0
"cherries" 0.00398469875677399 0 0
"chesnut" 0.00398469875677399 0 0
"chester^s" 0.00398469875677399 0 0
"chesterfield-street" 0.00398469875677399 0 0
"chevaux-de-freize" 0.00398469875677399 0 0
"chide" 0.00398469875677399 0 0
"chiding" 0.00398469875677399 0 0
"chiefly" 0 0.00617703378837482 0
"children" 0 0.00617703378837482 0
"chin" 0 0.00617703378837482 0
"china" 0.00398469875677399 0 0
"chis" 0 0.00617703378837482 0
"chit" 0 0.00617703378837482 0
"choak" 0.00398469875677399 0 0
"choicee" 0.00398469875677399 0 0
"choiceft" 0.00398469875677399 0 0
"choose" 0.00398469875677399 0 0
"chooses" 0.00398469875677399 0 0
"christen" 0.00398469875677399 0 0
"christians" 0 0.00617703378837482 0
"chronicle" 0 0.00617703378837482 0
"church-yard" 0.00398469875677399 0 0
"chuses" 0.00398469875677399 0 0
"ciency" 0.00398469875677399 0 0
"cipal" 0.00398469875677399 0 0
"cir-" 0.00398469875677399 0 0
"circling" 0.00398469875677399 0 0
"citadel" 0 0.00617703378837482 0
"citizen^s" 0.00398469875677399 0 0
"citizens" 0 0.00617703378837482 0
"clare" 0.00398469875677399 0 0
"clasp" 0.00398469875677399 0 0
"clasping" 0.00398469875677399 0 0
"cleaned" 0 0.00617703378837482 0
"cleared" 0.00398469875677399 0 0
"cleopatra" 0 0.00617703378837482 0
"clergyman" 0.00398469875677399 0 0
"clerk" 0 0.00617703378837482 0
"clerks" 0 0.00617703378837482 0
"cleveland-street" 0 0.00617703378837482 0
"clime" 0.00398469875677399 0 0
"clined" 0.00398469875677399 0 0
"cling" 0 0.00617703378837482 0
"cloak" 0.00398469875677399 0 0
"cloathed" 0.00398469875677399 0 0
"closely" 0 0.00617703378837482 0
"closing" 0.00398469875677399 0 0
"clothed" 0.00398469875677399 0 0
"clouded" 0 0.00617703378837482 0
"cloyster" 0.00398469875677399 0 0
"cludes" 0.00398469875677399 0 0
"clumsily" 0.00398469875677399 0 0
"clumsy" 0 0.00617703378837482 0
"co" 0 0.00617703378837482 0
"coaches" 0.00398469875677399 0 0
"coarse" 0 0.00617703378837482 0
"coarseness" 0 0.00617703378837482 0
"cod" 0.00398469875677399 0 0
"coeur" 0.00398469875677399 0 0
"cof-" 0.00398469875677399 0 0
"coldest" 0 0.00617703378837482 0
"collected" 0 0.00617703378837482 0
"color" 0.00398469875677399 0 0
"coloured-" 0.00398469875677399 0 0
"comb" 0 0.00617703378837482 0
"combatant" 0.00398469875677399 0 0
"combined" 0.00398469875677399 0 0
"combines" 0.00398469875677399 0 0
"combing" 0 0.00617703378837482 0
"combs" 0 0.00617703378837482 0
"come-at-able" 0 0.00617703378837482 0
"comedy" 0 0.00617703378837482 0
"commence" 0 0.00617703378837482 0
"commenced" 0.00398469875677399 0 0
"commencing" 0 0.00617703378837482 0
"commend" 0.00398469875677399 0 0
"commodity" 0.00398469875677399 0 0
"commotions" 0 0.00617703378837482 0
"communicates" 0 0.00617703378837482 0
"communicating" 0 0.00617703378837482 0
"companionableness" 0 0.00617703378837482 0
"companions" 0 0.00617703378837482 0
"comparison" 0.00398469875677399 0 0
"compell-" 0.00398469875677399 0 0
"compellers" 0.00398469875677399 0 0
"compence" 0.00398469875677399 0 0
"compensate" 0.00398469875677399 0 0
"compensates" 0.00398469875677399 0 0
"competent" 0 0.00617703378837482 0
"competition" 0.00398469875677399 0 0
"complains" 0.00398469875677399 0 0
"complaisance" 0.00398469875677399 0 0
"compleatly" 0.00398469875677399 0 0
"completion" 0 0.00617703378837482 0
"complex" 0.00398469875677399 0 0
"complexioned" 0.00398469875677399 0 0
"complexions" 0 0.00617703378837482 0
"compli-" 0.00398469875677399 0 0
"compliance" 0.00398469875677399 0 0
"compliant" 0.00398469875677399 0 0
"compliments" 0 0.00617703378837482 0
"comply" 0.00398469875677399 0 0
"comprised" 0.00398469875677399 0 0
"compton" 0.00398469875677399 0 0
"computation" 0 0.00617703378837482 0
"conceal" 0 0.00617703378837482 0
"concealed" 0.00398469875677399 0 0
"conceals" 0.00398469875677399 0 0
"conceited" 0.00398469875677399 0 0
"conceives" 0.00398469875677399 0 0
"concerned" 0.00398469875677399 0 0
"concerns" 0 0.00617703378837482 0
"concert" 0.00398469875677399 0 0
"concluded" 0 0.00617703378837482 0
"conclusion" 0 0.00617703378837482 0
"concord" 0.00398469875677399 0 0
"concupiscence" 0 0.00617703378837482 0
"condemn" 0 0.00617703378837482 0
"condescend" 0.00398469875677399 0 0
"condescends" 0 0.00617703378837482 0
"condition" 0 0.00617703378837482 0
"conducted" 0.00398469875677399 0 0
"conducts" 0.00398469875677399 0 0
"confequence" 0.00398469875677399 0 0
"confessed" 0 0.00617703378837482 0
"confession" 0.00398469875677399 0 0
"confident" 0.00398469875677399 0 0
"congenial" 0.00398469875677399 0 0
"conjecture" 0 0.00617703378837482 0
"conjoin^d" 0.00398469875677399 0 0
"connected" 0 0.00617703378837482 0
"connection" 0.00398469875677399 0 0
"connections" 0.00398469875677399 0 0
"connexions" 0 0.00617703378837482 0
"conquered" 0.00398469875677399 0 0
"conquers" 0.00398469875677399 0 0
"conscience" 0.00398469875677399 0 0
"consecrated" 0 0.00617703378837482 0
"consented" 0 0.00617703378837482 0
"consequently" 0 0.00617703378837482 0
"conservation" 0.00398469875677399 0 0
"consider-" 0.00398469875677399 0 0
"considerably" 0 0.00617703378837482 0
"consideration" 0 0.00617703378837482 0
"considering" 0 0.00617703378837482 0
"consigned" 0 0.00617703378837482 0
